Model,Model_Key,Model_Type,Full_Formula,Train_Formula,Full_SSE,Full_MSE,Full_RMSE,Full_MAE,Full_Mean_Error,Full_Max_Absolute_Error,Full_R2,Full_Adjusted_R2,Full_AIC,Full_BIC,Train_SSE,Train_MSE,Train_RMSE,Train_MAE,Train_Mean_Error,Train_Max_Absolute_Error,Train_R2,Train_Adjusted_R2,Train_AIC,Train_BIC,Test_SSE,Test_MSE,Test_RMSE,Test_MAE,Test_Mean_Error,Test_Max_Absolute_Error,Test_R2,Test_Adjusted_R2,Test_AIC,Test_BIC
Linear CO2,linear_co2,linear_co2,Temperature change from 1951-1980 base period = a * CO2 + b,Temperature change from 1951-1980 base period = a * CO2 + b,0.4977361993947939,0.007900574593568157,0.08888517645574068,0.07861267715037128,6.361754156979072e-16,0.18596401561626755,0.9241327754387602,0.9228890504459529,-300.9716466938359,-296.68537724105283,0.4154199834695631,0.007838112895652134,0.08853311750781248,0.0779107346729433,1.9900224026299976e-16,0.18678401604068054,0.8771916153940853,0.8747836078527929,-252.98413031095544,-249.0435464838512,0.08262876036954368,0.008262876036954369,0.09090036323884723,0.08274935970304875,0.005767526623071029,0.169884934734714,0.4830856404783004,0.41847134553808796,-43.95982563559532,-43.35465544960723
