Model,Order,Seasonal_Order,Trend,Fit_Stage,Date,Observed_CO2,Fitted_CO2,Residual,Absolute_Residual
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1961-06,319.77,320.21564214711833,-0.44564214711834893,0.44564214711834893
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1961-07,318.56,318.4594863497687,0.100513650231278,0.100513650231278
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1961-08,316.79,316.50335763497355,0.28664236502646645,0.28664236502646645
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1961-09,314.99,315.20976582749154,-0.2197658274915284,0.2197658274915284
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1961-10,315.31,314.6399646038279,0.6700353961721248,0.6700353961721248
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1961-11,316.1,316.34136194854324,-0.24136194854321502,0.24136194854321502
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1961-12,317.01,317.19831884212607,-0.18831884212607974,0.18831884212607974
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-01,317.94,317.84594508193004,0.0940549180699577,0.0940549180699577
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-02,318.55,318.6470367581051,-0.09703675810510504,0.09703675810510504
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-03,319.68,319.292871720171,0.3871282798290281,0.3871282798290281
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-04,320.57,320.77014640679386,-0.20014640679386275,0.20014640679386275
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-05,321.02,321.5971397101772,-0.5771397101772209,0.5771397101772209
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-06,320.62,320.69872545689486,-0.07872545689485833,0.07872545689485833
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-07,319.61,319.3485697052239,0.2614302947761189,0.2614302947761189
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-08,317.4,317.5242560756029,-0.12425607560294338,0.12425607560294338
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-09,316.24,315.76820313538974,0.47179686461026904,0.47179686461026904
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-10,315.42,315.96178295062805,-0.5417829506280327,0.5417829506280327
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-11,316.69,316.64816335498017,0.041836645019827756,0.041836645019827756
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1962-12,317.7,317.74912423802573,-0.0491242380257404,0.0491242380257404
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-01,318.74,318.53112017701625,0.20887982298376073,0.20887982298376073
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-02,319.07,319.36470675318225,-0.29470675318225403,0.29470675318225403
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-03,319.86,320.0316396532773,-0.17163965327728192,0.17163965327728192
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-04,321.38,321.0695238260719,0.310476173928123,0.310476173928123
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-05,322.24,322.08958246978176,0.15041753021824888,0.15041753021824888
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-06,321.49,321.69099519454653,-0.20099519454652182,0.20099519454652182
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-07,319.74,320.2868461104029,-0.5468461104028961,0.5468461104028961
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-08,317.77,317.89366179863055,-0.12366179863056459,0.12366179863056459
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-09,316.21,316.3803789855282,-0.17037898552820252,0.17037898552820252
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-10,315.99,315.94171103490027,0.048288965099743564,0.048288965099743564
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-11,317.07,317.1424684154519,-0.07246841545190819,0.07246841545190819
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1963-12,318.35,318.1281854685469,0.2218145314531057,0.2218145314531057
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-01,319.57,319.1509014469603,0.4190985530397029,0.4190985530397029
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-02,320.04,319.9927690073462,0.0472309926537946,0.0472309926537946
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-03,320.75,320.82346999451016,-0.07346999451016245,0.07346999451016245
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-04,321.84,321.98662296047684,-0.1466229604768614,0.1466229604768614
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-05,322.25,322.7436090706058,-0.49360907060582804,0.49360907060582804
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-06,321.89,321.88672938529686,0.0032706147031262844,0.0032706147031262844
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-07,320.44,320.55964069894947,-0.1196406989494676,0.1196406989494676
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-08,318.69,318.46850149802015,0.22149850197985188,0.22149850197985188
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-09,316.71,317.09392456683,-0.3839245668300464,0.3839245668300464
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-10,316.87,316.5638894745322,0.3061105254678296,0.3061105254678296
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-11,317.68,317.898791370126,-0.21879137012598449,0.21879137012598449
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1964-12,318.71,318.8308995603698,-0.1208995603698213,0.1208995603698213
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-01,319.44,319.7267084612415,-0.28670846124151694,0.28670846124151694
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-02,320.44,320.1312883507878,0.30871164921217087,0.30871164921217087
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-03,320.89,321.1753164239037,-0.2853164239037369,0.2853164239037369
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-04,322.14,322.15268096563824,-0.012680965638253383,0.012680965638253383
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-05,322.17,322.9011166513941,-0.7311166513940748,0.7311166513940748
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-06,321.87,321.9483954963208,-0.07839549632080889,0.07839549632080889
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-07,321.21,320.59804137319964,0.6119586268003445,0.6119586268003445
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-08,318.87,319.024110605983,-0.1541106059830213,0.1541106059830213
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-09,317.82,317.2908194018621,0.5291805981378843,0.5291805981378843
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-10,317.3,317.4071982383912,-0.10719823839116316,0.10719823839116316
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-11,318.87,318.36782279842066,0.5021772015793431,0.5021772015793431
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1965-12,319.42,319.7559666208331,-0.3359666208330623,0.3359666208330623
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-01,320.62,320.4132537748712,0.2067462251288248,0.2067462251288248
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-02,321.6,321.21533938699616,0.38466061300385945,0.38466061300385945
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-03,322.39,322.1914950151753,0.19850498482469447,0.19850498482469447
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-04,323.7,323.49964058425473,0.20035941574525395,0.20035941574525395
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-05,324.08,324.2404868417831,-0.16048684178309713,0.16048684178309713
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-06,323.75,323.6395577972529,0.1104422027470946,0.1104422027470946
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-07,322.37,322.46426536170384,-0.09426536170383315,0.09426536170383315
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-08,320.36,320.3545328600615,0.005467139938502896,0.005467139938502896
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-09,318.64,318.87582512228244,-0.23582512228244923,0.23582512228244923
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-10,318.1,318.458873608786,-0.3588736087859843,0.3588736087859843
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-11,319.78,319.41603117305766,0.3639688269423118,0.3639688269423118
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1966-12,321.02,320.6716839091586,0.34831609084136517,0.34831609084136517
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-01,322.33,321.8510608955278,0.4789391044722038,0.4789391044722038
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-02,322.5,322.81999393886554,-0.3199939388655366,0.3199939388655366
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-03,323.03,323.33752486641725,-0.30752486641728183,0.30752486641728183
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-04,324.41,324.3777664004648,0.03223359953523186,0.03223359953523186
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-05,325.0,325.0268157655657,-0.026815765565686434,0.026815765565686434
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-06,324.09,324.5671894563131,-0.4771894563131127,0.4771894563131127
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-07,322.54,322.9796813779267,-0.43968137792666084,0.43968137792666084
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-08,320.92,320.7259371555439,0.1940628444561412,0.1940628444561412
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-09,319.25,319.33739988380097,-0.08739988380096975,0.08739988380096975
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-10,319.39,318.987468343789,0.4025316562110106,0.4025316562110106
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-11,320.73,320.47203939338175,0.25796060661826914,0.25796060661826914
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1967-12,321.96,321.64967180410355,0.3103281958964317,0.3103281958964317
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-01,322.57,322.83351267420704,-0.2635126742070497,0.2635126742070497
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-02,323.15,323.25928930174183,-0.10928930174185325,0.10928930174185325
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-03,323.89,323.9196882746422,-0.029688274642239776,0.029688274642239776
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-04,325.02,325.16224300732557,-0.1422430073255896,0.1422430073255896
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-05,325.57,325.66507656220733,-0.09507656220733907,0.09507656220733907
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-06,325.36,325.10329226152334,0.2567077384766776,0.2567077384766776
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-07,324.14,323.9802742062555,0.15972579374448514,0.15972579374448514
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-08,322.11,322.09090669351014,0.019093306489878614,0.019093306489878614
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-09,320.33,320.54977593389935,-0.21977593389937056,0.21977593389937056
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-10,320.25,320.1762102880149,0.07378971198511408,0.07378971198511408
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-11,321.32,321.4912354841486,-0.17123548414861034,0.17123548414861034
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1968-12,322.89,322.4304328142752,0.4595671857247794,0.4595671857247794
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-01,324.0,323.695780089466,0.304219910534016,0.304219910534016
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-02,324.41,324.4961724596281,-0.08617245962807374,0.08617245962807374
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-03,325.63,325.14420500135003,0.4857949986499648,0.4857949986499648
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-04,326.66,326.6835941657621,-0.023594165762062858,0.023594165762062858
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-05,327.38,327.21220302899854,0.16779697100145086,0.16779697100145086
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-06,326.71,326.8616846113473,-0.1516846113473207,0.1516846113473207
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-07,325.88,325.4626174543564,0.4173825456435907,0.4173825456435907
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-08,323.66,323.75194089564474,-0.09194089564471142,0.09194089564471142
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-09,322.38,322.079235807801,0.300764192198983,0.300764192198983
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-10,321.78,322.0447068417889,-0.26470684178895,0.26470684178895
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-11,322.85,323.0912716599731,-0.24127165997305156,0.24127165997305156
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1969-12,324.11,324.09222308336933,0.01777691663068026,0.01777691663068026
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-01,325.06,325.1329144376538,-0.07291443765382155,0.07291443765382155
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-02,325.99,325.679518946469,0.31048105353102073,0.31048105353102073
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-03,326.93,326.67612618683796,0.2538738131620448,0.2538738131620448
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-04,328.13,328.0291206481688,0.1008793518311677,0.1008793518311677
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-05,328.08,328.67314517436483,-0.5931451743648495,0.5931451743648495
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-06,327.67,327.7778310462328,-0.10783104623277495,0.10783104623277495
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-07,326.34,326.52280092360763,-0.1828009236076582,0.1828009236076582
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-08,324.68,324.4287607764296,0.2512392235703942,0.2512392235703942
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-09,323.1,323.075289497544,0.024710502456002814,0.024710502456002814
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-10,323.06,322.8158391068164,0.24416089318361855,0.24416089318361855
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-11,324.01,324.18680172236407,-0.17680172236407543,0.17680172236407543
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1970-12,325.13,325.1969576012886,-0.06695760128860684,0.06695760128860684
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-01,326.17,326.14136523921553,0.02863476078448457,0.02863476078448457
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-02,326.69,326.81836912141387,-0.12836912141386847,0.12836912141386847
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-03,327.18,327.5422213563209,-0.3622213563209016,0.3622213563209016
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-04,327.78,328.5391040311125,-0.7591040311125425,0.7591040311125425
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-05,328.93,328.60643560027677,0.3235643997232387,0.3235643997232387
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-06,328.57,328.41265897927155,0.15734102072843825,0.15734102072843825
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-07,327.36,327.24963778818477,0.11036221181524297,0.11036221181524297
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-08,325.43,325.35413374381744,0.07586625618256448,0.07586625618256448
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-09,323.36,323.8358032654787,-0.475803265478703,0.475803265478703
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-10,323.56,323.3106267188257,0.24937328117431434,0.24937328117431434
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-11,324.8,324.69071079558995,0.10928920441006085,0.10928920441006085
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1971-12,326.01,325.90563921308495,0.1043607869150378,0.1043607869150378
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-01,326.77,326.9618345060989,-0.19183450609892816,0.19183450609892816
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-02,327.63,327.4446992799844,0.18530072001561848,0.18530072001561848
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-03,327.75,328.3543868783767,-0.6043868783767152,0.6043868783767152
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-04,329.72,329.0931273946637,0.6268726053363025,0.6268726053363025
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-05,330.07,330.1610838466767,-0.09108384667672453,0.09108384667672453
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-06,329.09,329.59527508639184,-0.5052750863918618,0.5052750863918618
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-07,328.04,328.0515922385221,-0.011592238522098341,0.011592238522098341
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-08,326.32,326.12173023553953,0.19826976446046274,0.19826976446046274
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-09,324.84,324.6552788230297,0.18472117697029944,0.18472117697029944
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-10,325.2,324.57565303648204,0.6243469635179508,0.6243469635179508
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-11,326.5,326.1513934647437,0.3486065352562946,0.3486065352562946
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1972-12,327.55,327.4832372157137,0.06676278428631122,0.06676278428631122
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1973-01,328.55,328.4503358498946,0.09966415010541141,0.09966415010541141
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1973-02,329.57,329.16966076078324,0.4003392392167484,0.4003392392167484
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1973-03,330.3,330.11763352038076,0.18236647961924746,0.18236647961924746
"SARIMA(1,1,1)(2,1,2,12)","(1, 1, 1)","(2, 1, 2, 12)",c,full_data,1973-04,331.5,331.46024279259785,0.03975720740214683,0.03975720740214683
