Model,Model_Key,Model_Type,Full_Formula,Train_Formula,Full_SSE,Full_MSE,Full_RMSE,Full_MAE,Full_Mean_Error,Full_Max_Absolute_Error,Full_R2,Full_Adjusted_R2,Full_AIC,Full_BIC,Train_SSE,Train_MSE,Train_RMSE,Train_MAE,Train_Mean_Error,Train_Max_Absolute_Error,Train_R2,Train_Adjusted_R2,Train_AIC,Train_BIC,Test_SSE,Test_MSE,Test_RMSE,Test_MAE,Test_Mean_Error,Test_Max_Absolute_Error,Test_R2,Test_Adjusted_R2,Test_AIC,Test_BIC
Quadratic centered CO2,quadratic_centered_co2,polynomial_centered_co2,Temperature change from 1951-1980 base period = polynomial degree 2 in (CO2 - 357.3386),Temperature change from 1951-1980 base period = polynomial degree 2 in (CO2 - 348.2919),0.49739328042163117,0.007895131435263986,0.08885455213585844,0.0785213929002803,-3.3879424838759735e-16,0.18603998065453273,0.9241850447146835,0.9216578795385063,-299.0150659605797,-292.5856617814051,0.4154199831708882,0.007838112890016758,0.08853311747598612,0.07791062619643069,-2.09476042382105e-16,0.18678325056704612,0.8771916154823809,0.8722792801016761,-250.98413034906088,-245.0732546084045,0.08262645492834975,0.008262645492834975,0.09089909511560043,0.08274817774300913,0.005754954234021725,0.16987311934461768,0.483100063006883,0.3354143667231353,-41.96010465144241,-41.05234937246027
