Model,Model_Key,Model_Type,Full_Formula,Train_Formula,Full_SSE,Full_MSE,Full_RMSE,Full_MAE,Full_Mean_Error,Full_Max_Absolute_Error,Full_R2,Full_Adjusted_R2,Full_AIC,Full_BIC,Train_SSE,Train_MSE,Train_RMSE,Train_MAE,Train_Mean_Error,Train_Max_Absolute_Error,Train_R2,Train_Adjusted_R2,Train_AIC,Train_BIC,Test_SSE,Test_MSE,Test_RMSE,Test_MAE,Test_Mean_Error,Test_Max_Absolute_Error,Test_R2,Test_Adjusted_R2,Test_AIC,Test_BIC
Quartic time trend,quartic_time,polynomial_time,"Temperature change from 1951-1980 base period = polynomial degree 4 in t, t = year - 1958","Temperature change from 1951-1980 base period = polynomial degree 4 in t, t = year - 1958",0.48938501141271384,0.007646640803323654,0.0874450730648883,0.07474094922579261,-9.848892534858322e-16,0.18211950410321265,0.9263422954713816,0.9213485527914752,-301.9032856484905,-291.10887023169215,0.39653553293113963,0.0073432506098359196,0.08569276871379475,0.07309878631084954,-3.865220900546841e-16,0.16569768215831876,0.8840670577226124,0.8746031440673154,-255.3545782888017,-245.40965805598032,0.09474588442055673,0.009474588442055672,0.09733749761554214,0.08199991621231886,0.0026648488533762005,0.18384044432227187,0.40728254976192224,-0.06689141042853985,-36.59141965151677,-35.07849418654654
