Model,Order,Seasonal_Order,Trend,Fit_Stage,Date,Observed_CO2,Fitted_CO2,Residual,Absolute_Residual
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-02,321.6,321.1340437611957,0.46595623880432413,0.46595623880432413
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-03,322.39,322.3356578041379,0.0543421958620911,0.0543421958620911
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-04,323.7,323.535242517899,0.16475748210098118,0.16475748210098118
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-05,324.08,324.11416673541254,-0.03416673541255477,0.03416673541255477
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-06,323.75,323.6080887259589,0.14191127404109238,0.14191127404109238
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-07,322.37,322.48883566156945,-0.1188356615694488,0.1188356615694488
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-08,320.36,320.25839392304493,0.10160607695507906,0.10160607695507906
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-09,318.64,319.0643951837042,-0.42439518370423457,0.42439518370423457
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-10,318.1,318.2402755695587,-0.14027556955869613,0.14027556955869613
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-11,319.78,319.45782830834133,0.3221716916586388,0.3221716916586388
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1966-12,321.02,320.6937837753465,0.32621622465347855,0.32621622465347855
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-01,322.33,322.02234750291547,0.3076524970845185,0.3076524970845185
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-02,322.5,322.720990526066,-0.22099052606597525,0.22099052606597525
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-03,323.03,323.2710208591121,-0.24102085911215454,0.24102085911215454
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-04,324.41,324.5118958806014,-0.10189588060137567,0.10189588060137567
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-05,325.0,325.15913232125445,-0.15913232125444665,0.15913232125444665
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-06,324.09,324.5020858360677,-0.41208583606771754,0.41208583606771754
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-07,322.54,322.67098741007686,-0.13098741007684112,0.13098741007684112
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-08,320.92,320.7156111864648,0.20438881353521765,0.20438881353521765
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-09,319.25,319.1073435558549,0.14265644414507506,0.14265644414507506
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-10,319.39,319.0672863025809,0.32271369741908984,0.32271369741908984
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-11,320.73,320.39054450035303,0.33945549964698785,0.33945549964698785
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1967-12,321.96,321.7967669865355,0.1632330134644917,0.1632330134644917
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-01,322.57,322.97209225236816,-0.40209225236816337,0.40209225236816337
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-02,323.15,323.2718273556485,-0.1218273556485201,0.1218273556485201
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-03,323.89,323.79399434603954,0.09600565396044658,0.09600565396044658
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-04,325.02,325.08842686468597,-0.06842686468598913,0.06842686468598913
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-05,325.57,325.68579237081167,-0.11579237081167548,0.11579237081167548
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-06,325.36,325.0368277472641,0.3231722527359011,0.3231722527359011
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-07,324.14,323.9581972406152,0.18180275938476598,0.18180275938476598
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-08,322.11,322.18920565806235,-0.07920565806233526,0.07920565806233526
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-09,320.33,320.45252539076057,-0.1225253907605861,0.1225253907605861
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-10,320.25,320.3595273530344,-0.10952735303442296,0.10952735303442296
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-11,321.32,321.4296273352286,-0.1096273352285948,0.1096273352285948
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1968-12,322.89,322.39799118565867,0.49200881434131816,0.49200881434131816
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-01,324.0,323.6248704782731,0.3751295217268762,0.3751295217268762
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-02,324.41,324.5549871511169,-0.14498715111687943,0.14498715111687943
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-03,325.63,325.2052709797742,0.4247290202258114,0.4247290202258114
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-04,326.66,326.6238960559917,0.036103944008345934,0.036103944008345934
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-05,327.38,327.13316563188795,0.2468343681120473,0.2468343681120473
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-06,326.71,326.855436105476,-0.14543610547599428,0.14543610547599428
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-07,325.88,325.6170955493457,0.2629044506542755,0.2629044506542755
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-08,323.66,323.74790087227944,-0.08790087227941967,0.08790087227941967
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-09,322.38,322.2217120469097,0.1582879530902801,0.1582879530902801
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-10,321.78,321.9821774046104,-0.20217740461043832,0.20217740461043832
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-11,322.85,323.1471636920374,-0.2971636920373726,0.2971636920373726
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1969-12,324.11,324.04256716641765,0.06743283358235885,0.06743283358235885
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-01,325.06,325.18567910569095,-0.1256791056909492,0.1256791056909492
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-02,325.99,325.6280206670956,0.3619793329044114,0.3619793329044114
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-03,326.93,326.7418264698786,0.18817353012138938,0.18817353012138938
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-04,328.13,328.0835659140168,0.04643408598320775,0.04643408598320775
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-05,328.08,328.68296345581064,-0.6029634558106522,0.6029634558106522
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-06,327.67,327.7531959754645,-0.08319597546449131,0.08319597546449131
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-07,326.34,326.4210648082312,-0.08106480823124684,0.08106480823124684
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-08,324.68,324.3943376590973,0.2856623409027179,0.2856623409027179
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-09,323.1,323.0602440774706,0.03975592252942306,0.03975592252942306
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-10,323.06,322.7433552081357,0.3166447918642916,0.3166447918642916
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-11,324.01,324.1899051550343,-0.17990515503430515,0.17990515503430515
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1970-12,325.13,325.2953495856455,-0.16534958564551516,0.16534958564551516
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-01,326.17,326.24022276446635,-0.07022276446633668,0.07022276446633668
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-02,326.69,326.7438695965758,-0.05386959657579382,0.05386959657579382
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-03,327.18,327.4684979645422,-0.2884979645422163,0.2884979645422163
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-04,327.78,328.5632871532534,-0.7832871532534114,0.7832871532534114
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-05,328.93,328.618934624802,0.31106537519798394,0.31106537519798394
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-06,328.57,328.3232779912222,0.2467220087777946,0.2467220087777946
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-07,327.36,327.10970748888747,0.2502925111125478,0.2502925111125478
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-08,325.43,325.39645106233706,0.033548937662942535,0.033548937662942535
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-09,323.36,323.74892534030187,-0.3889253403018529,0.3889253403018529
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-10,323.56,323.43476298025047,0.12523701974953383,0.12523701974953383
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-11,324.8,324.63162069682704,0.16837930317296923,0.16837930317296923
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1971-12,326.01,325.93827653244426,0.0717234675557279,0.0717234675557279
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-01,326.77,326.947846609988,-0.17784660998802337,0.17784660998802337
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-02,327.63,327.48561888090734,0.14438111909265672,0.14438111909265672
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-03,327.75,328.31398534522845,-0.5639853452284456,0.5639853452284456
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-04,329.72,329.03051359665415,0.6894864033458816,0.6894864033458816
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-05,330.07,330.12165503528786,-0.0516550352878653,0.0516550352878653
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-06,329.09,329.601117937327,-0.5111179373270147,0.5111179373270147
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-07,328.04,328.1080535837911,-0.06805358379108384,0.06805358379108384
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-08,326.32,326.14845174340275,0.17154825659724793,0.17154825659724793
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-09,324.84,324.6337334620237,0.20626653797626204,0.20626653797626204
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-10,325.2,324.6295204052455,0.5704795947544881,0.5704795947544881
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-11,326.5,326.14672675995376,0.35327324004623506,0.35327324004623506
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1972-12,327.55,327.4558658022583,0.09413419774170961,0.09413419774170961
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-01,328.55,328.4736841016614,0.07631589833863472,0.07631589833863472
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-02,329.57,329.2054599768143,0.36454002318566836,0.36454002318566836
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-03,330.3,330.1517285811816,0.14827141881841044,0.14827141881841044
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-04,331.5,331.45468062473884,0.04531937526115826,0.04531937526115826
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-05,332.48,331.99864774763176,0.48135225236825363,0.48135225236825363
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-06,332.07,331.7526626343206,0.31733736567940696,0.31733736567940696
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-07,330.87,330.7645810267978,0.10541897320217686,0.10541897320217686
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-08,329.31,328.8796932931417,0.4303067068582891,0.4303067068582891
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-09,327.52,327.62286278375984,-0.10286278375986058,0.10286278375986058
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-10,327.19,327.360325988781,-0.17032598878103045,0.17032598878103045
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-11,328.17,328.52166145769206,-0.35166145769204604,0.35166145769204604
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1973-12,328.65,329.43129639376036,-0.7812963937603854,0.7812963937603854
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-01,329.36,329.96992025905894,-0.6099202590589243,0.6099202590589243
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-02,330.71,330.2943809051524,0.4156190948475569,0.4156190948475569
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-03,331.49,331.30429678738324,0.18570321261677236,0.18570321261677236
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-04,332.65,332.6798123757809,-0.029812375780920775,0.029812375780920775
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-05,333.19,333.27686842713865,-0.08686842713865417,0.08686842713865417
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-06,332.2,332.69056418063667,-0.4905641806366816,0.4905641806366816
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-07,331.07,331.0935362837376,-0.02353628373759875,0.02353628373759875
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-08,329.15,329.2891302254081,-0.1391302254081097,0.1391302254081097
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-09,327.33,327.5549266520103,-0.2249266520103106,0.2249266520103106
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-10,327.28,327.327669277893,-0.047669277893021444,0.047669277893021444
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-11,328.31,328.4953309790663,-0.18533097906629337,0.18533097906629337
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1974-12,329.58,329.49908566316344,0.08091433683654259,0.08091433683654259
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-01,330.73,330.51684047185347,0.21315952814654793,0.21315952814654793
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-02,331.46,331.39769007365226,0.06230992634772292,0.06230992634772292
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-03,331.94,332.1053802111567,-0.16538021115673018,0.16538021115673018
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-04,333.11,333.238645554833,-0.12864555483298545,0.12864555483298545
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-05,333.95,333.8301436022413,0.1198563977586673,0.1198563977586673
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-06,333.42,333.3122168264115,0.10778317358852973,0.10778317358852973
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-07,331.97,332.1616536803268,-0.19165368032679453,0.19165368032679453
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-08,329.95,330.17707253476374,-0.22707253476374945,0.22707253476374945
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-09,328.49,328.35320751057924,0.13679248942077038,0.13679248942077038
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-10,328.36,328.4046754826571,-0.0446754826571123,0.0446754826571123
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-11,329.38,329.48643585822396,-0.10643585822396062,0.10643585822396062
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1975-12,330.76,330.54866220976464,0.2113377902353477,0.2113377902353477
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1976-01,331.56,331.66107727439527,-0.1010772743952657,0.1010772743952657
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1976-02,332.74,332.4074118294589,0.3325881705411007,0.3325881705411007
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1976-03,333.36,333.3234901579439,0.0365098420560912,0.0365098420560912
"SARIMA(1,1,1)(5,1,5,12)","(1, 1, 1)","(5, 1, 5, 12)",c,full_data,1976-04,334.74,334.53618700613754,0.20381299386247065,0.20381299386247065
