Model,Model_Key,Fit_Stage,Year,Observed_CO2,Fitted_CO2,Residual,Absolute_Residual
Quadratic,quadratic,training_data,1999,368.54,368.51462104180223,0.025378958197791235,0.025378958197791235
Quadratic,quadratic,training_data,2000,369.71,370.3348550561539,-0.6248550561539332,0.6248550561539332
Quadratic,quadratic,training_data,2001,371.32,372.17878520542257,-0.8587852054225777,0.8587852054225777
Quadratic,quadratic,training_data,2002,373.45,374.0464114896082,-0.5964114896082151,0.5964114896082151
Quadratic,quadratic,training_data,2003,375.98,375.93773390871087,0.042266091289150154,0.042266091289150154
Quadratic,quadratic,training_data,2004,377.7,377.85275246273056,-0.1527524627305752,0.1527524627305752
Quadratic,quadratic,training_data,2005,379.98,379.79146715166723,0.18853284833278394,0.18853284833278394
Quadratic,quadratic,training_data,2006,382.09,381.7538779755209,0.33612202447909567,0.33612202447909567
Quadratic,quadratic,training_data,2007,384.02,383.73998493429156,0.28001506570842594,0.28001506570842594
Quadratic,quadratic,training_data,2008,385.83,385.7497880279792,0.08021197202077701,0.08021197202077701
Quadratic,quadratic,training_data,2009,387.64,387.7832872565839,-0.1432872565839034,0.1432872565839034
Quadratic,quadratic,training_data,2010,390.1,389.8404826201056,0.2595173798944188,0.2595173798944188
Quadratic,quadratic,training_data,2011,391.85,391.92137411854424,-0.07137411854421316,0.07137411854421316
