Model,Model_Key,Fit_Stage,Year,Observed_CO2,Fitted_CO2,Residual,Absolute_Residual
Exponential,exponential,full_data,2016,404.41,400.24604340731463,4.163956592685395,4.163956592685395
Exponential,exponential,full_data,2017,406.76,402.04787759288274,4.712122407117249,4.712122407117249
Exponential,exponential,full_data,2018,408.72,403.8578233050624,4.862176694937602,4.862176694937602
Exponential,exponential,full_data,2019,411.66,405.6759170604569,5.9840829395431,5.9840829395431
Exponential,exponential,full_data,2020,414.24,407.5021955400604,6.737804459939582,6.737804459939582
Exponential,exponential,full_data,2021,416.45,409.3366955899983,7.1133044100016605,7.1133044100016605
Exponential,exponential,training_data,1959,315.98,311.4110698138718,4.568930186128227,4.568930186128227
Exponential,exponential,training_data,1960,316.91,312.7291449897377,4.1808550102623485,4.1808550102623485
Exponential,exponential,training_data,1961,317.64,314.05279903654827,3.5872009634517212,3.5872009634517212
Exponential,exponential,training_data,1962,318.45,315.38205556737324,3.0679444326267458,3.0679444326267458
Exponential,exponential,training_data,1963,318.99,316.7169382952267,2.2730617047732835,2.2730617047732835
Exponential,exponential,training_data,1964,319.62,318.0574710334904,1.5625289665096034,1.5625289665096034
Exponential,exponential,training_data,1965,320.04,319.403677696338,0.6363223036620411,0.6363223036620411
Exponential,exponential,training_data,1966,321.37,320.7555822991623,0.6144177008376914,0.6144177008376914
Exponential,exponential,training_data,1967,322.18,322.1132089590033,0.06679104099669075,0.06679104099669075
Exponential,exponential,training_data,1968,323.05,323.4765818949787,-0.42658189497871035,0.42658189497871035
Exponential,exponential,training_data,1969,324.62,324.8457254287156,-0.22572542871557744,0.22572542871557744
Exponential,exponential,training_data,1970,325.68,326.22066398478444,-0.5406639847844303,0.5406639847844303
Exponential,exponential,training_data,1971,326.32,327.6014220911351,-1.2814220911350844,1.2814220911350844
Exponential,exponential,training_data,1972,327.46,328.98802437953407,-1.528024379534088,1.528024379534088
Exponential,exponential,training_data,1973,329.68,330.38049558600403,-0.7004955860040241,0.7004955860040241
Exponential,exponential,training_data,1974,330.19,331.77886055126515,-1.5888605512651566,1.5888605512651566
Exponential,exponential,training_data,1975,331.13,333.18314422117794,-2.053144221177945,2.053144221177945
Exponential,exponential,training_data,1976,332.03,334.5933716471888,-2.5633716471888306,2.5633716471888306
Exponential,exponential,training_data,1977,333.84,336.0095679867763,-2.1695679867763147,2.1695679867763147
Exponential,exponential,training_data,1978,335.41,337.4317585039005,-2.0217585039004575,2.0217585039004575
Exponential,exponential,training_data,1979,336.84,338.8599685694534,-2.019968569453397,2.019968569453397
Exponential,exponential,training_data,1980,338.76,340.2942236617115,-1.5342236617115077,1.5342236617115077
Exponential,exponential,training_data,1981,340.12,341.7345493667905,-1.6145493667904702,1.6145493667904702
Exponential,exponential,training_data,1982,341.48,343.18097137910144,-1.7009713791014178,1.7009713791014178
Exponential,exponential,training_data,1983,343.15,344.6335155018094,-1.4835155018094497,1.4835155018094497
Exponential,exponential,training_data,1984,344.87,346.09220764729366,-1.2222076472936578,1.2222076472936578
Exponential,exponential,training_data,1985,346.35,347.5570738376098,-1.2070738376097552,1.2070738376097552
Exponential,exponential,training_data,1986,347.61,349.0281402049543,-1.418140204954284,1.418140204954284
Exponential,exponential,training_data,1987,349.31,350.5054329921303,-1.1954329921302929,1.1954329921302929
Exponential,exponential,training_data,1988,351.69,351.98897855301607,-0.29897855301607024,0.29897855301607024
Exponential,exponential,training_data,1989,353.2,353.478803353035,-0.27880335303501624,0.27880335303501624
Exponential,exponential,training_data,1990,354.45,354.97493396962767,-0.524933969627682,0.524933969627682
Exponential,exponential,training_data,1991,355.7,356.4773970927263,-0.7773970927262894,0.7773970927262894
Exponential,exponential,training_data,1992,356.54,357.9862195252302,-1.4462195252301626,1.4462195252301626
Exponential,exponential,training_data,1993,357.21,359.5014281834847,-2.2914281834846975,2.2914281834846975
Exponential,exponential,training_data,1994,358.96,361.023050097761,-2.0630500977609927,2.0630500977609927
Exponential,exponential,training_data,1995,360.97,362.55111241273795,-1.581112412737923,1.581112412737923
Exponential,exponential,training_data,1996,362.74,364.08564238798715,-1.3456423879871409,1.3456423879871409
Exponential,exponential,training_data,1997,363.88,365.6266673984584,-1.746667398458385,1.746667398458385
Exponential,exponential,training_data,1998,366.84,367.1742149349687,-0.33421493496871335,0.33421493496871335
Exponential,exponential,training_data,1999,368.54,368.7283126046922,-0.1883126046921575,0.1883126046921575
Exponential,exponential,training_data,2000,369.71,370.28898813165296,-0.5789881316529772,0.5789881316529772
Exponential,exponential,training_data,2001,371.32,371.85626935721933,-0.5362693572193393,0.5362693572193393
Exponential,exponential,training_data,2002,373.45,373.43018424060097,0.019815759399023136,0.019815759399023136
Exponential,exponential,training_data,2003,375.98,375.0107608593473,0.9692391406527463,0.9692391406527463
Exponential,exponential,training_data,2004,377.7,376.59802740984827,1.1019725901517177,1.1019725901517177
Exponential,exponential,training_data,2005,379.98,378.19201220783793,1.7879877921620846,1.7879877921620846
Exponential,exponential,training_data,2006,382.09,379.7927436888988,2.2972563111011937,2.2972563111011937
Exponential,exponential,training_data,2007,384.02,381.4002504089699,2.619749591030086,2.619749591030086
Exponential,exponential,training_data,2008,385.83,383.0145610448557,2.815438955144259,2.815438955144259
Exponential,exponential,training_data,2009,387.64,384.63570439473773,3.004295605262257,3.004295605262257
Exponential,exponential,training_data,2010,390.1,386.2637093786885,3.836290621311548,3.836290621311548
Exponential,exponential,training_data,2011,391.85,387.89860503918703,3.9513949608129906,3.9513949608129906
