Model,Model_Key,Model_Type,Full_Formula,Train_Formula,Full_SSE,Full_MSE,Full_RMSE,Full_MAE,Full_Mean_Error,Full_Max_Absolute_Error,Full_R2,Full_Adjusted_R2,Full_AIC,Full_BIC,Train_SSE,Train_MSE,Train_RMSE,Train_MAE,Train_Mean_Error,Train_Max_Absolute_Error,Train_R2,Train_Adjusted_R2,Train_AIC,Train_BIC,Test_SSE,Test_MSE,Test_RMSE,Test_MAE,Test_Mean_Error,Test_Max_Absolute_Error,Test_R2,Test_Adjusted_R2,Test_AIC,Test_BIC
Radiative forcing proxy log2(CO2/280),log2_co2_280,log2_co2_280,Temperature change from 1951-1980 base period = a * log2(CO2 / 280) + b,Temperature change from 1951-1980 base period = a * log2(CO2 / 280) + b,0.509746315113772,0.008091211351012253,0.08995116092087002,0.07933761906832683,-3.603819183108643e-16,0.18651994563281563,0.9223021387533712,0.9210284033230985,-299.46953995962053,-295.18327050683746,0.4183482274437922,0.007893362781958343,0.08884459905902183,0.07828685189975207,-2.0214438089873132e-16,0.18938695499763328,0.8763259543124887,0.8739009730244983,-252.61185042140573,-248.6712665943015,0.10098778573298806,0.010098778573298805,0.10049267920251109,0.08577245793641045,0.03922727013965936,0.201540453247251,0.3682340585987609,0.289263315923606,-41.953407957847006,-41.34823777185891
